event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BGD27576,"02 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","LDA: Left Democratic Alliance",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Paltan,"Dhaka - Paltan",23.7333,90.4125,1,"Dhaka Tribune",National,"On 2 July 2024, members of Left Democratic Alliance staged a protest rally in Dhaka - Paltan (Paltan), demanding prevention of corruption, looting, money laundering, bank robberies, and etc.",0,"crowd size=no report",1721769310
BGD27581,"02 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Labor Group (Bangladesh); Students (Bangladesh)",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Shahbagh,"Dhaka - Shahbagh",23.7317,90.3959,1,"New Age (Bangladesh)",National,"On 2 July 2024, students of Dhaka university staged a protest rally in Dhaka - Shahbagh (Shahbagh), demanding cancellation of the High Court order to reinstate 30 per cent job quota for freedom fighters' children and grandchildren.",0,"crowd size=no report",1721769310
BGD27599,"02 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Labor Group (Bangladesh); Teachers (Bangladesh)",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Shahbagh,"Dhaka - Shahbagh",23.7317,90.3959,1,"Dhaka Tribune",National,"On 2 July 2024, teachers and employees of Dhaka university staged a sit-in protest at Dhaka university, Dhaka - Shahbagh (Shahbagh), demanding withdrawal of the gazette notification on the universal pension scheme.",0,"crowd size=no report",1721769310
BGD27609,"02 July 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Bangladesh)","Labor Group (Bangladesh)",Rioters,"Police Forces of Bangladesh (2009-2024)",,"State forces","State forces-Rioters",,50,"South Asia",Bangladesh,Dhaka,Gazipur,Sreepur,Sreepur,24.1987,90.439,2,"Dhaka Tribune",National,"On 2 July 2024, hundreds of factory workers clashed with police forces using bricks at Dhaka - Mymensingh highway in Sreepur upazila (Gazipur, Dhaka), during their demonstration demanding payment of bonuses and accrued annual leave. Police used batons, rubber bullets and tear gas during the clash. At least 7 people including police personnel were injured in the incident.",0,"crowd size=hundreds",1726526021
BGD27579,"02 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Labor Group (Bangladesh); Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Savar,Savar,23.8486,90.25,1,"Dhaka Tribune",National,"On 2 July 2024, under the banner of the 'Anti-Discrimination Student Movement', students of Jahangirnagar university staged a protest rally in Savar city (Dhaka), demanding cancellation of the quota system in government jobs.",0,"crowd size=no report",1728407772
BGD27580,"02 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Labor Group (Bangladesh); Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Kotwali,"Dhaka - Kotwali",23.7106,90.4088,1,"Dhaka Tribune",National,"On 2 July 2024, under the banner of the 'Anti-Discrimination Student Movement', students of Jagannath university staged a protest rally in Dhaka - Kotwali (Kotwali), demanding cancellation of the quota system in government jobs.",0,"crowd size=no report",1728407772
BGD27601,"01 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)",,Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Sylhet,Habiganj,"Habiganj Sadar",Habiganj,24.3804,91.413,1,"Prothom Alo",National,"On 1 July 2024, residents staged a human chain protest in Habiganj city, Habiganj Sadar (Sylhet), against the construction of a multi-storey market by filling a pond next to the main road.",0,"crowd size=no report",1720552457
BGD27602,"01 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)",,Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Rangpur,Dinajpur,Birganj,Birganj,25.8623,88.6539,2,"Prothom Alo",National,"On 1 July 2024, parents of students staged a human chain protest in Banglabazar area, Birganj upazila (Dinajpur, Rangpur), over the suspected irregularities by the Headmaster and the Upazila Secondary Education Officer regarding the election of the president of the management committee.",0,"crowd size=no report",1720552457
BGD27608,"01 July 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Bangladesh)","AL: Bangladesh Awami League",Rioters,,,,"Rioters only",,50,"South Asia",Bangladesh,Mymensingh,Jamalpur,Madarganj,Madarganj,24.8951,89.7187,1,"Prothom Alo",National,"On 1 July 2024, supporters of Awami League upazila parishad chairman staged a demonstration by throwing tree trunks on a road in Madarganj city (Jamalpur, Mymensingh), demanding release of the upazila chairman detained in a prior murder case. The detainee was on bail since 2020.",0,"crowd size=no report",1720552457
BGD27651,"01 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Labor Group (Bangladesh); Students (Bangladesh)",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Rajshahi,Rajshahi,Boalia,Rajshahi,24.374,88.6011,1,"New Age (Bangladesh)",National,"On 1 July 2024, for the second consecutive day, students of Rajshahi university staged a human chain protest in Rajshahi city (Boalia), demanding cancellation of the High Court order to reinstate 30 per cent job quota for freedom fighters' children and grandchildren.",0,"crowd size=no report",1721157094
BGD27558,"01 July 2024",2024,1,"Political violence",Riots,"Mob violence","Rioters (Bangladesh)","Government of Bangladesh (2009-2024)",Rioters,"Civilians (Bangladesh)","Journalists (Bangladesh)",Civilians,Rioters-Civilians,"Civilian targeting",50,"South Asia",Bangladesh,Rajshahi,Pabna,"Pabna Sadar",Pabna,24.0064,89.2372,1,"Dhaka Tribune",National,"On 1 July 2024, zilla parishad member and his accomplices assaulted and injured a journalist at the office of the Zilla Parishad CEO, Pabna city (Pabna Sadar, Rajshahi), when the journalist requested a meeting with the CEO.",0,"crowd size=no report",1724113673
BGD27557,"01 July 2024",2024,1,"Political violence",Riots,"Mob violence","Rioters (Bangladesh)","AL: Bangladesh Awami League; BCL: Bangladesh Chhatra League; Students (Bangladesh)",Rioters,"Rioters (Bangladesh)","AL: Bangladesh Awami League; Jubo League",Rioters,Rioters-Rioters,,50,"South Asia",Bangladesh,Barisal,Barisal,Gaurnadi,Gaurnadi,22.9728,90.2171,1,"Prothom Alo",National,"On 1 July 2024, supporters of two leaders of Awami League, including Chhatra League (BCL), clashed and detonated bombs at Gaurnadi bus stand, Gaurnadi upazila (Barisal), over electoral rivalry on upazila parishad elections. At least 2 people including a member of Jubo League was injured in the clash.",0,"crowd size=no report",1725414467
BGD27577,"01 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Labor Group (Bangladesh); Students (Bangladesh); ADSM: Anti-Discrimination Student Movement",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Shahbagh,"Dhaka - Shahbagh",23.7317,90.3959,1,"New Nation (Bangladesh)",National,"On 1 July 2024, under the banner of the 'Anti-Discrimination Student Movement', thousands of students of Dhaka university staged a protest rally on campus in Dhaka - Shahbagh (Shahbagh), demanding cancellation of the quota system in government jobs.",0,"crowd size=thousands",1728407772
BGD27560,"30 June 2024",2024,1,"Political violence",Riots,"Mob violence","Rioters (Bangladesh)","Jubo League",Rioters,"Civilians (Bangladesh)","Labor Group (Bangladesh)",Civilians,Rioters-Civilians,"Civilian targeting",50,"South Asia",Bangladesh,Chittagong,Chittagong,Pahartali,Chittagong,22.3571,91.7823,1,"Prothom Alo",National,"On 30 June 2024, 25-30 supporters of local Jubo League leader vandalized the office of Public Works Contractors Association and assaulted the contractor in Chittagong city (Pahartali), over a dispute regarding expulsion of a member from contractors' association.",0,"crowd size=25-30",1720552457
BGD27574,"30 June 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Labor Group (Bangladesh)",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Dhaka,Narsingdi,Shibpur,Shibpur,24.0414,90.7374,2,"Prothom Alo",National,"On 30 June 2024, workers of Aduri Garments staged a protest at Baritla area, Shibpur upazila (Narsingdi, Dhaka), demanding payment of outstanding dues.",0,"crowd size=no report",1720552457
BGD27652,"30 June 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Labor Group (Bangladesh); Students (Bangladesh)",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Rajshahi,Rajshahi,Boalia,Rajshahi,24.374,88.6011,1,"New Age (Bangladesh)",National,"On 30 June 2024, students of Rajshahi university staged a human chain protest in Rajshahi city (Boalia), demanding cancellation of the High Court order to reinstate 30 per cent job quota for freedom fighters' children and grandchildren.",0,"crowd size=no report",1721157094
BGD27559,"29 June 2024",2024,1,"Political violence",Riots,"Mob violence","Rioters (Bangladesh)","Joginimura Namapara Communal Group (Bangladesh)",Rioters,"Civilians (Bangladesh)","Farmers (Bangladesh); Joginimura Namapara Communal Group (Bangladesh)",Civilians,Rioters-Civilians,"Civilian targeting",50,"South Asia",Bangladesh,Mymensingh,Sherpur,"Sherpur Sadar",Sherpur,25.0188,90.0175,1,"United News of Bangladesh",National,"On 29 June 2024, rivals assaulted and killed a farmer and injured 3 others in Joginimura Namapara area, Sherpur Sadar upazila (coded as Sherpur, Mymensingh), following an argument over a land dispute.",1,"crowd size=no report",1720552457
BGD27562,"29 June 2024",2024,1,"Political violence",Riots,"Mob violence","Rioters (Bangladesh)","Manikpur Communal Group (Bangladesh)",Rioters,"Rioters (Bangladesh)","Manikpur Communal Group (Bangladesh)",Rioters,Rioters-Rioters,,50,"South Asia",Bangladesh,Dhaka,Kishoregonj,Karimganj,Karimganj,24.4678,90.8705,2,"New Nation (Bangladesh)",National,"On 29 June 2024, rival groups clashed at Manikpur village, Karimganj upazila (Kishoregonj, Dhaka), over a land dispute. At least 45 people were injured in the clash.",0,"crowd size=no report",1720552457
BGD27566,"29 June 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Chittagong,Brahmanbaria,"Brahmanbaria Sadar",Brahmanbaria,23.9746,91.1123,1,"Prothom Alo",National,"On 29 June 2024, supporters of a Chhatra League (BCL) leader killed over electoral rivalry amid upazila elections (coded separately) staged a human chain protest in front of Brahmanbaria Press Club, Brahmanbaria Sadar (Chittagong), demanding arrest of the accused.",0,"crowd size=no report",1720552457
BGD27603,"29 June 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)",,Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Rajshahi,Rajshahi,Boalia,Rajshahi,24.374,88.6011,1,"Prothom Alo",National,"On 29 June 2024, freedom fighters staged a human chain protest in Rajshahi city (Boalia), demanding arrest of the accused in the prior killing of a BCL leader over electoral rivalry amid upazila elections (coded separately).",0,"crowd size=no report",1720552457
BGD27569,"29 June 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","BNP: Bangladesh Nationalist Party",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Paltan,"Dhaka - Paltan",23.7333,90.4125,1,"United News of Bangladesh",National,"On 29 June 2024, thousands of BNP members staged a protest rally in Dhaka - Paltan (Paltan), demanding unconditional release of the party chairperson.",0,"crowd size=thousands",1721769310
BGD27600,"29 June 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)",,Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Shahbagh,"Dhaka - Shahbagh",23.7317,90.3959,1,"New Age (Bangladesh)",National,"On 29 June 2024, rights activists staged a protest rally in front of national museum, Dhaka - Shahbagh (Shahbagh), demanding exemplary punishment for people engaged in corruption in the country.",0,"crowd size=no report",1721769310
BGD27535,"28 June 2024",2024,1,"Political violence",Riots,"Mob violence","Rioters (Bangladesh)","AL: Bangladesh Awami League",Rioters,"Civilians (Bangladesh)","Labor Group (Bangladesh)",Civilians,Rioters-Civilians,"Civilian targeting",50,"South Asia",Bangladesh,Rangpur,Kurigram,Ulipur,Ulipur,25.6769,89.5987,2,"Prothom Alo",National,"On 28 June 2024, a leader of Awami League along with his accomplices assaulted 4 workers of rural electricity board at their office in Tabakpur union, Ulipur upazila (Kurigram, Rangpur), after the team went to AL leader's house to recover outstanding bills. They also took away emergency equipment from the office.",0,"crowd size=no report",1719939612
BGD27536,"28 June 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","ASL: Bangladesh Awami Swechchasebak League; BJSL: Bangladesh Jatiya Sramik League; Jubo League; Labor Group (Bangladesh)",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Rajshahi,Rajshahi,Boalia,Rajshahi,24.374,88.6011,1,"Dhaka Tribune",National,"On 28 June 2024, members of Jubo League, Sramik League (BJSL), and ASL staged a protest rally in Rajshahi city (Boalia), against the prior killing of an Awami League leader (coded separately) and demanded justice.",0,"crowd size=no report",1719939612
BGD27541,"28 June 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Labor Group (Bangladesh)",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Dhaka,Dhaka,Paltan,"Dhaka - Paltan",23.7333,90.4125,1,"New Age (Bangladesh)",National,"On 28 June 2024, members of Bangladesh Garment Sramik Samhati staged a protest rally in front of National Press Club, Dhaka - Paltan (Paltan), demanding the government to have budgetary allocation for introduction of a rationing system for garment workers.",0,"crowd size=no report",1721769310
BGD27533,"27 June 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Bangladesh)","Journalists (Bangladesh)",Protesters,,,,"Protesters only",,50,"South Asia",Bangladesh,Khulna,Khulna,"Khulna Sadar",Khulna,22.8097,89.5643,1,"Prothom Alo",National,"On 27 June 2024, members of Khulna Professional Journalist Protection Forum staged a human chain protest in Khulna city (Khulna Sadar), demanding reinvestigation and justice in the murder case of a journalist, who was killed 20 years ago.",0,"crowd size=no report",1719939612
BGD27550,"27 June 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Bangladesh)",,"Political militia","Civilians (Myanmar)","Refugees/IDPs (Myanmar); Rohingya Muslim Group (Myanmar)",Civilians,"Political militia-Civilians","Civilian targeting",50,"South Asia",Bangladesh,Chittagong,"Cox's Bazar",Ukhia,Balukhali,21.1876,92.1673,1,"Dhaka Tribune",National,"On 27 June 2024, 3-4 unidentified assailants stabbed and killed a Rohingya community man at Balukhali refugee camp, Ukhia upazila (Cox's Bazar, Chittagong), in a targeted attack suspected to be over establishing dominance.",1,,1719939612
